Study,Month,Year,Date,Lat,Long,Top20m_Temp,Top20m_Salinity,NEAR_DIST,MarketSquid,JackMackerel,NorthernAnchovy,PacificMackerel,PacificHerring,PacificSardine,PacificSaury
JSOES,May,2011,2011-05-23,46.66833,-124.507,10.73170996,30.72966995,32345.1235,0,0,0,0,0,1,0
JSOES,May,2011,2011-05-23,46.66767,-124.6105,10.74474492,30.85917511,39942.45361,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-23,46.67216,-124.7877,10.75715504,30.90496531,53041.71587,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-24,47.00633,-124.2463,11.63523992,30.13457998,5446.177297,1,0,0,0,1,0,0
JSOES,May,2011,2011-05-24,46.99483,-124.317,10.45488505,30.8356801,10818.66454,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-24,46.99633,-124.4147,11.24257002,30.59876995,18251.81683,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-24,46.99417,-124.5588,10.57551007,31.49464493,29208.96904,1,0,0,0,1,0,0
JSOES,May,2011,2011-05-24,47.00267,-124.6965,11.08166003,31.54745522,39681.47855,0,0,0,0,0,1,0
JSOES,May,2011,2011-05-24,47.00483,-124.8153,11.78547497,31.29713001,48714.71535,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-24,47.004,-124.945,11.65147505,31.37525988,58577.92482,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.5275,-124.4982,9.505084991,32.05006495,10719.88322,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.561,-124.5168,9.505084991,32.05006495,11188.1135,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.52617,-124.6025,10.84105,31.39471512,17091.79682,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.5375,-124.7035,10.84105,31.39471512,21951.73925,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.5135,-124.6937,10.84105,31.39471512,22829.6896,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.537,-124.8043,11.56319509,31.17608509,27980.32947,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.528,-124.9348,11.03695493,31.35954494,37048.20692,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-25,47.53933,-125.0508,11.81771502,31.17044992,44621.64892,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.916,-124.735,10.08568997,31.42778997,4068.469474,0,0,0,0,1,0,0
JSOES,May,2011,2011-05-26,47.91183,-124.79,10.12313495,31.66280985,8080.88943,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.91033,-124.8705,9.817489958,31.35936003,13807.03643,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.91267,-124.9515,10.17506499,30.94970493,18722.5447,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.913,-125.0742,10.8983551,31.14011517,27174.93156,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.90067,-125.1677,11.18524008,31.49242973,34249.87588,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-26,47.913,-125.3047,11.27681999,31.78381014,43847.76943,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.22667,-124.7908,10.88217492,31.15535994,4689.484444,1,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.2255,-124.8732,10.1823101,31.47778006,7983.418419,0,0,0,0,1,0,0
JSOES,May,2011,2011-05-27,48.2255,-124.9227,10.1516099,31.34751482,11206.56785,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.22417,-124.9915,10.23944502,31.569625,15975.19295,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.22117,-125.1222,9.229544926,31.80130014,25401.35777,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.22217,-125.2425,9.455119944,31.591745,34271.38864,0,0,0,0,0,0,0
JSOES,May,2011,2011-05-27,48.233,-125.4153,11.76248994,31.26591997,47163.39773,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.2395,-124.7918,8.799865007,32.43506012,5686.386202,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.248,-124.866,9.698884916,32.11270504,9271.513976,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.20517,-124.9257,10.56749506,31.85710478,10715.72297,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.211,-124.9935,9.779229927,32.05849504,15783.96162,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.21067,-125.126,10.28819003,31.76106014,25524.26762,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-20,48.2485,-125.2583,11.99967999,31.68320999,35891.07302,0,0,0,0,0,1,0
JSOES,June,2011,2011-06-20,48.24817,-125.4153,10.50861015,31.51766033,47378.45031,0,0,0,0,0,1,0
JSOES,June,2011,2011-06-21,47.894,-124.7235,11.62172995,31.89668522,5069.560994,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-21,47.93567,-124.7942,10.57115998,32.12623529,7779.472525,0,0,0,1,0,1,0
JSOES,June,2011,2011-06-21,47.93767,-124.8835,10.12959485,31.88375006,12931.90914,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-21,47.895,-124.957,11.42963996,31.45753021,20055.2847,0,0,0,0,0,1,0
JSOES,June,2011,2011-06-21,47.9355,-125.0953,10.63936515,31.53304005,28020.7662,0,0,0,0,0,1,0
JSOES,June,2011,2011-06-21,47.933,-125.2003,11.842415,31.44739504,35764.21775,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-21,47.925,-125.3122,13.05824499,31.56369505,44153.22786,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-22,47.55267,-124.5165,10.75356493,31.98098965,11575.81237,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-22,47.54917,-124.6178,9.763665056,32.09253492,16742.02073,0,1,0,1,0,1,0
JSOES,June,2011,2011-06-22,47.5595,-124.7055,11.57697492,31.81471519,20465.2959,0,0,0,0,0,1,0
JSOES,June,2011,2011-06-22,47.51933,-124.7003,11.57697492,31.81471519,23223.52507,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-22,47.55133,-124.8168,10.85194507,31.85144997,27967.63404,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-22,47.546,-124.9288,12.96047497,31.66013975,35801.47222,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-23,47.01983,-124.2503,11.66305008,31.16559973,5729.118919,1,0,0,0,1,0,0
JSOES,June,2011,2011-06-23,47.021,-124.3242,11.36680498,31.17134981,11336.20834,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-23,47.01933,-124.4283,12.54168496,30.79131498,19252.82032,1,0,0,0,0,1,0
JSOES,June,2011,2011-06-23,47.01867,-124.5672,11.27603493,31.89529476,29811.90283,0,0,0,1,1,1,0
JSOES,June,2011,2011-06-23,47.01133,-124.8183,12.84657001,31.53666506,48919.45699,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-23,47.00566,-124.941,13.25673995,31.56144514,58266.52258,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-24,46.68117,-124.1933,10.30848,31.16991014,9971.111738,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-24,46.68433,-124.2982,12.07031999,30.83903971,16985.01341,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-24,46.686,-124.4075,11.39418502,31.16434526,24511.70948,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-24,46.68333,-124.4157,11.39418502,31.16434526,25202.88602,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-24,46.6865,-124.5207,11.91730499,31.70207996,32763.51566,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-24,46.68583,-124.6197,12.71431999,31.51355495,40145.00427,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-24,46.672,-124.7873,12.546595,31.60948,53015.08129,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-25,46.14167,-124.0785,8.769299936,32.48532476,8513.301211,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-25,46.14517,-124.1613,8.993389988,31.48027992,12172.62672,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-25,46.18133,-124.221,10.00823994,30.95006533,13121.56965,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-25,46.18583,-124.3382,12.70496492,28.45600519,21400.19214,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-25,46.18616,-124.4555,12.70584507,30.03293996,29871.71766,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-25,46.18467,-124.5608,12.00756998,31.46262016,37752.98462,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-25,46.16933,-124.6705,14.22025008,31.05603981,46386.78746,0,0,1,1,0,1,0
JSOES,June,2011,2011-06-26,45.519,-124.007,8.486939907,32.82570515,3064.454763,1,0,1,0,0,0,0
JSOES,June,2011,2011-06-26,45.50717,-124.0525,9.166424942,32.57428989,5407.401674,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-26,45.49866,-124.0965,9.433239985,32.10522537,8706.905822,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-26,45.50233,-124.207,11.33127499,31.30216513,17352.48015,0,1,0,0,0,0,0
JSOES,June,2011,2011-06-26,45.50233,-124.3267,13.18741002,30.55302019,26491.85844,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-26,45.50033,-124.4472,13.39891009,29.61712999,35777.70227,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-26,45.4895,-124.5643,13.38469996,30.53536005,44778.51849,0,0,1,0,0,0,0
JSOES,June,2011,2011-06-27,44.64817,-124.1273,8.498690009,33.46795979,4743.444988,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-27,44.68567,-124.1643,8.356220031,33.44672012,6653.386852,0,0,0,0,1,0,0
JSOES,June,2011,2011-06-27,44.68633,-124.293,9.629809904,31.99266491,16809.77442,1,0,1,0,1,0,0
JSOES,June,2011,2011-06-27,44.68433,-124.4138,10.64826994,31.54747505,26364.80879,1,0,0,0,0,0,0
JSOES,June,2011,2011-06-27,44.64783,-124.5338,12.65820012,30.81926498,36010.98608,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-27,44.66033,-124.6338,13.81745491,29.38724489,43835.13099,0,0,0,0,0,0,0
JSOES,June,2011,2011-06-27,44.6545,-124.7543,14.19959502,28.85449467,53412.35024,0,0,1,0,0,1,0
JSOES,September,2011,2011-09-19,47.90117,-124.7447,10.40442004,32.99673996,5566.686621,0,0,0,0,1,0,0
JSOES,September,2011,2011-09-19,47.905,-124.7802,10.28141003,32.88781052,7650.491987,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-19,47.92367,-124.8555,10.15639503,32.73551502,12000.98775,0,0,0,0,1,1,0
JSOES,September,2011,2011-09-19,47.93,-124.9683,11.61482511,32.22460976,19083.22145,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-19,47.9305,-125.0932,13.29213996,31.82944498,27995.8993,0,0,0,0,0,0,1
JSOES,September,2011,2011-09-19,47.9255,-125.2013,13.29705997,31.9567852,35997.91896,0,0,0,0,0,1,1
JSOES,September,2011,2011-09-20,47.516,-124.5017,12.19723501,31.76261005,10328.53698,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-20,47.5165,-124.6012,10.68393006,32.84078465,16496.29147,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-20,47.54867,-124.7103,11.83253994,32.05642014,21505.80379,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-20,47.51683,-124.702,11.83253994,32.05642014,23515.10755,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-20,47.5175,-124.8035,10.75765495,32.2447998,29164.75448,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-20,47.549,-124.9388,11.880725,32.20865488,36364.77211,0,0,0,0,0,1,0
JSOES,September,2011,2011-09-21,47.01933,-124.2563,12.49149485,31.02722502,6188.135185,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-21,46.98867,-124.3177,12.29482498,30.51233969,10861.70338,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-21,47.01617,-124.4257,11.92346997,32.50707493,19067.51998,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-21,46.98383,-124.5665,11.86153998,32.34382496,29790.07933,0,1,0,0,0,0,0
JSOES,September,2011,2011-09-21,47.01667,-124.6983,11.59609494,32.23581553,39782.02721,0,0,1,0,0,0,0
JSOES,September,2011,2011-09-21,46.987,-124.802,12.7612,32.09176483,47702.81718,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-22,46.649,-124.1828,12.80552506,29.40492945,8463.346472,0,0,1,0,1,0,0
JSOES,September,2011,2011-09-22,46.68383,-124.296,13.34296002,32.23301945,16864.48476,1,1,0,0,0,0,0
JSOES,September,2011,2011-09-22,46.65033,-124.3957,12.55780997,32.20795517,24737.59958,1,0,0,0,0,1,0
JSOES,September,2011,2011-09-22,46.68283,-124.5127,13.00714507,32.03682995,32281.4437,1,0,0,0,0,0,0
JSOES,September,2011,2011-09-22,46.65633,-124.598,12.85466495,31.98887949,39379.80455,0,0,0,0,0,0,1
JSOES,September,2011,2011-09-23,46.14367,-124.0743,13.36248507,32.01923494,8129.816126,0,0,0,0,1,0,0
JSOES,September,2011,2011-09-23,46.145,-124.1547,13.02948999,31.96298504,11896.15472,1,0,0,0,0,0,0
JSOES,September,2011,2011-09-23,46.148,-124.2198,11.43315997,32.14913511,15068.15832,0,0,1,0,0,0,0
JSOES,September,2011,2011-09-23,46.14833,-124.334,12.32377996,32.24352465,22576.6218,0,0,1,0,0,0,0
JSOES,September,2011,2011-09-23,46.1495,-124.4527,12.16312504,32.21304483,31087.14862,0,0,1,0,0,0,0
JSOES,September,2011,2011-09-23,46.1755,-124.5595,12.97999501,31.97706003,37912.94426,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-24,45.46667,-124.0135,12.97312007,32.14841518,1730.571114,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-24,45.5005,-124.0415,13.34195504,32.06314039,4431.463902,1,0,0,0,0,0,0
JSOES,September,2011,2011-09-24,45.49933,-124.101,13.68972502,31.962885,9061.141304,1,0,1,0,0,0,0
JSOES,September,2011,2011-09-24,45.5035,-124.2162,15.57590494,31.84220991,18076.33573,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-24,45.474,-124.326,16.14676986,31.86073503,26075.64041,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-25,45.038,-124.0473,13.26945996,32.26886988,2421.453526,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-25,45.03433,-124.0793,13.62690997,32.0072999,4687.98519,1,0,0,0,0,0,0
JSOES,September,2011,2011-09-25,45.033,-124.1342,14.92306499,31.98622494,8967.181884,0,0,1,0,0,0,0
JSOES,September,2011,2011-09-25,45.05883,-124.2345,15.95046,31.93390007,16996.80042,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-26,44.6535,-124.132,13.25673494,32.53658047,4701.615105,0,0,0,0,0,0,0
JSOES,September,2011,2011-09-26,44.6575,-124.1772,13.82992496,32.09429474,7858.779901,0,0,0,0,0,0,1
JSOES,May,2012,2012-05-30,47.92767,-124.746,10.84431,31.34761992,4492.222974,1,0,0,0,0,0,0
JSOES,May,2012,2012-05-30,47.9235,-124.79,11.338345,30.87228022,7812.572122,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-30,47.92817,-124.8837,10.16891999,31.40452995,13456.33563,0,0,0,0,1,0,0
JSOES,May,2012,2012-05-30,47.9275,-124.9553,10.81849499,31.76091995,18282.02574,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-30,47.92733,-125.0828,11.15645494,31.53539524,27330.9768,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-30,47.92717,-125.1888,11.10869503,31.61941004,35045.53328,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,47.01,-124.2597,13.33400763,25.3468311,6466.781563,0,0,1,0,1,0,0
JSOES,May,2012,2012-05-31,47.01567,-124.3223,11.95277991,27.53438473,11218.36034,1,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,47.01133,-124.4185,11.30939503,29.30007534,18542.28624,1,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,47.01317,-124.5532,11.28946509,30.64836502,28767.37279,1,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,47.01067,-124.6942,10.29219999,31.36507492,39491.3194,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,47.01117,-124.8155,9.560234976,31.57146006,48707.22205,0,0,0,0,0,0,0
JSOES,May,2012,2012-05-31,46.996,-124.8975,11.41256995,31.47513523,54971.99386,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-01,46.6785,-124.1785,10.79873505,30.46400003,8803.957297,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-01,46.67783,-124.263,11.31265001,31.0566102,14998.23732,1,0,0,0,1,0,0
JSOES,May,2012,2012-06-01,46.67484,-124.3895,10.72470498,31.68763504,23700.75436,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-01,46.65083,-124.4945,11.51862001,31.37347479,32137.55609,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-01,46.65417,-124.6102,11.58783002,31.35531969,40342.70748,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-01,46.67367,-124.7862,11.75020995,31.53725014,52897.13656,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.178,-124.0773,11.54914007,29.7722353,6229.380178,1,0,0,0,1,0,0
JSOES,May,2012,2012-06-02,46.177,-124.1558,10.78621993,30.27176504,9223.163307,1,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.1585,-124.2218,11.28554506,29.0915349,14482.79021,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.15183,-124.328,11.60435004,29.40845003,21992.6283,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.15533,-124.4432,11.60785999,30.30981016,30186.25293,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.178,-124.5552,11.84495001,30.50271988,37519.55918,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-02,46.17017,-124.6763,12.50290499,31.60547991,46801.07459,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-03,45.49633,-124.0067,11.50058002,30.55050507,1683.359158,1,0,0,0,0,0,0
JSOES,May,2012,2012-06-03,45.49783,-124.0438,11.26104493,30.93766985,4587.336017,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-03,45.49417,-124.092,11.62177496,30.84175997,8352.163434,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-03,45.49617,-124.2073,11.610675,31.48175993,17209.05464,0,0,0,0,0,0,0
JSOES,May,2012,2012-06-03,45.495,-124.3283,12.24387488,31.15347519,26486.72898,0,0,0,0,0,1,0
JSOES,May,2012,2012-06-03,45.4875,-124.451,12.29897499,30.94515495,35929.5432,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-21,48.21153,-124.7936,8.961534977,32.41905527,3055.454328,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-21,48.20667,-124.8682,10.98647008,31.66373014,6661.301825,0,0,0,0,0,1,0
JSOES,June,2012,2012-06-21,48.2413,-124.9194,10.01669502,31.91307516,11816.72194,0,0,0,0,0,1,0
JSOES,June,2012,2012-06-21,48.24608,-124.9921,11.06218996,31.71337509,16846.9892,0,0,0,0,1,0,0
JSOES,June,2012,2012-06-21,48.24048,-125.123,11.12739992,31.69504995,25884.7943,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-21,48.24328,-125.2389,10.82579498,31.81637497,34365.95027,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-21,48.24568,-125.421,10.5592,31.37437496,47758.34929,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.93202,-124.7496,11.43655496,31.42300005,4728.390197,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.92612,-124.8086,11.0456449,31.77229004,9165.325814,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.92875,-124.8864,11.46614504,31.57003508,13597.20282,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.93667,-124.9613,12.70286498,31.29075975,18339.38736,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.92458,-125.0638,11.25875993,31.78346004,26046.5202,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-22,47.9304,-125.2068,11.52414999,31.76138506,36294.81971,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-23,47.54695,-124.5015,11.75490985,31.24216022,10687.57559,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-23,47.52072,-124.5004,11.75490985,31.24216022,10643.60107,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-23,47.54742,-124.619,11.43302493,31.61308022,16953.52432,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-23,47.54951,-124.7144,11.52198496,31.67458506,21683.33076,0,0,0,0,0,1,0
JSOES,June,2012,2012-06-23,47.5489,-124.821,11.05934501,31.70143003,28375.34209,0,0,0,0,0,1,0
JSOES,June,2012,2012-06-23,47.54317,-124.9469,12.43277993,31.56776514,37177.72914,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-23,47.5442,-125.0589,11.94066,31.82372007,45019.19756,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-24,47.0116,-124.2583,11.61416492,31.03848495,6361.944429,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-24,47.02212,-124.3237,12.10924001,30.86234465,11295.35998,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-24,46.97825,-124.415,13.04702506,30.33423977,18269.85514,0,0,0,1,0,1,0
JSOES,June,2012,2012-06-24,47.0169,-124.5545,12.2559351,31.19632988,28851.63418,1,0,0,0,0,1,0
JSOES,June,2012,2012-06-24,47.01357,-124.7029,11.91114993,31.66056004,40141.13844,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-24,47.01243,-124.8268,11.62646499,31.73997517,49561.78292,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-24,47.00083,-124.9562,12.10677505,31.89201517,59433.62655,0,0,1,0,0,0,0
JSOES,June,2012,2012-06-25,46.6812,-124.1911,11.17147002,30.72766523,9813.026493,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-25,46.67583,-124.282,11.912995,29.92115498,16392.93755,0,0,1,0,0,0,0
JSOES,June,2012,2012-06-25,46.69017,-124.4022,13.4369,29.70703001,23973.59102,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-25,46.64231,-124.4062,13.4369,29.70703001,25516.72882,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-25,46.67722,-124.5291,12.62166004,31.32384996,33659.82025,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-25,46.68552,-124.6098,11.38713002,31.62155485,39412.73555,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-26,46.17583,-124.0854,10.2550549,30.63619528,6568.055356,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-26,46.17408,-124.1719,10.10402002,30.41514492,10369.54154,1,0,1,0,0,0,0
JSOES,June,2012,2012-06-26,46.18102,-124.2069,10.59297495,29.95217505,12173.66247,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-26,46.17588,-124.3032,11.8234951,27.42395496,19207.92027,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-26,46.18756,-124.4501,13.27255998,27.93112011,29427.47347,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-26,46.18822,-124.5587,13.39015493,29.0923501,37502.74191,0,0,1,0,0,0,0
JSOES,June,2012,2012-06-26,46.18003,-124.6601,13.03021989,31.04611025,45339.37729,0,0,1,0,0,0,0
JSOES,June,2012,2012-06-27,45.49997,-124.0103,11.39267507,29.60586996,2013.811201,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-27,45.5,-124.0344,11.445755,29.94412003,3873.828015,1,0,0,1,0,0,0
JSOES,June,2012,2012-06-27,45.49598,-124.0974,12.46272497,28.84961987,8772.272384,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-27,45.5005,-124.2105,13.33172512,30.46335497,17567.38867,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-27,45.49427,-124.3381,12.909445,31.24528008,27234.04492,0,0,0,0,0,0,0
JSOES,June,2012,2012-06-28,44.67517,-124.1321,12.01296501,31.68452511,4015.958781,1,0,1,0,1,0,0
JSOES,June,2012,2012-06-28,44.68322,-124.1819,11.97687492,31.1762002,8002.477946,1,0,1,0,1,0,0
JSOES,June,2012,2012-06-28,44.67195,-124.1691,11.97687492,31.1762002,6963.661933,1,0,0,0,1,0,0
JSOES,June,2012,2012-06-28,44.6824,-124.2992,12.06206508,30.27347002,17277.48776,1,0,0,0,0,0,0
JSOES,June,2012,2012-06-28,44.65142,-124.4087,12.76685495,29.98793478,26095.78724,1,0,0,0,0,0,1
JSOES,September,2012,2012-09-22,47.9035,-124.7375,11.19677501,32.55997047,4984.859098,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-22,47.902,-124.7783,9.963999987,32.85092506,7660.228845,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-22,47.9335,-124.8833,10.82257996,32.6626049,13135.38165,0,0,0,0,0,1,0
JSOES,September,2012,2012-09-22,47.93567,-124.9758,11.75454006,32.33391514,19401.32883,0,1,0,0,0,0,0
JSOES,September,2012,2012-09-22,47.9365,-125.0985,11.00143991,32.38542004,28230.00996,0,0,0,0,0,1,0
JSOES,September,2012,2012-09-22,47.90267,-125.1778,11.05380993,32.32322559,34909.14026,0,0,0,0,1,1,0
JSOES,September,2012,2012-09-23,47.553,-124.5165,13.11708002,32.05910997,11558.4992,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-23,47.51467,-124.5998,11.32246504,32.48875999,16311.16022,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-23,47.54967,-124.7095,11.61001005,32.34729004,21388.16582,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-23,47.51117,-124.8072,12.0677649,32.28400002,29810.06484,0,0,0,0,0,1,0
JSOES,September,2012,2012-09-23,47.5455,-124.9447,12.19791994,32.2782999,36924.37503,0,0,0,0,0,0,1
JSOES,September,2012,2012-09-24,46.9825,-124.3153,12.59007506,31.61341515,10688.67529,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-24,47.0185,-124.4275,10.76904495,32.58966513,19194.60765,1,0,0,0,0,0,0
JSOES,September,2012,2012-09-24,46.98167,-124.5557,11.57793994,32.56568012,28972.83617,0,1,0,0,0,0,0
JSOES,September,2012,2012-09-24,46.97917,-124.6908,13.34712987,32.23762035,39237.70473,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-24,46.98133,-124.7977,11.65251503,32.26830559,47374.20871,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-24,47.00717,-124.9455,14.0688149,32.0999649,58602.2205,0,1,0,0,0,0,0
JSOES,September,2012,2012-09-25,46.6455,-124.1828,9.720514989,32.60342541,8431.925752,0,0,0,0,1,0,0
JSOES,September,2012,2012-09-25,46.68817,-124.2972,11.05430493,32.02257967,16713.65353,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-25,46.68717,-124.404,11.587535,32.10367479,24215.59981,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-25,46.68483,-124.5163,12.01025505,32.21552505,32486.9406,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-25,46.68533,-124.6253,13.09222999,32.08153553,40575.45189,1,0,0,0,0,0,0
JSOES,September,2012,2012-09-26,46.14117,-124.0745,8.643320036,32.63071012,8244.253432,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-26,46.1825,-124.155,9.263469934,32.33256521,8768.741792,0,0,0,0,0,0,0
JSOES,September,2012,2012-09-26,46.17133,-124.2193,11.36255994,30.62353497,13540.98123,0,0,0,0,0,0,0
